volume91article1_1_24,-----------,-----------------,----------,-----------------,-----------,----------------------,----------------,-------
volume91article1_1_25,"Primary alcohol, aqueous hydrobromic acid, sulfuric acid",N/A,Corresponding alkyl bromide,N/A,water,Reflux,N/A,N/A
volume91article1_1_27,Reactants,Reactant amounts,Products,Product amounts,Solvents,Reaction temperature,Reaction time,Yield
volume91article1_1_28,-----------,-----------------,----------,-----------------,-----------,----------------------,----------------,-------
volume91article1_1_29,"3-chloro-2-buten-1-ol, sodium, ammonium chloride","134 g (1.26 moles), 65 g (2.8 g atoms), 148 g (2.8 moles)",2-butyn-1-ol,66-75 g,water,liquid ammonia,overnight,75-85%
volume91article1_1_31,Reactants,Reactant amounts,Products,Product amounts,Solvents,Reaction temperature,Reaction time,Yield
volume91article1_1_32,-----------,-----------------,----------,-----------------,-----------,----------------------,----------------,-------
volume91article1_1_33,"sodium ethoxide, methyl (tert-butoxycarbonyl)-glycinate, methanol, potassium carbonate",N/A,((tert-Butoxycarbonyl)glycyl)(pyridin-1-ium-1-yl)amide,N/A,N/A,N/A,N/A,N/A
volume91article2_1_1,"Chiral propargylic oxazolidinones, catalytic copper(I) salt, N,N-dimethylethylene-diamine",N/A,Chiral allenamides,N/A,N/A,N/A,N/A,N/A
volume91article2_1_2,"γ-substituted allenamides, TBAF or PPTS",N/A,"2,5-disubstituted dihydrofurans",N/A,N/A,N/A,N/A,N/A
volume91article2_1_3,"Allenamides, AlBN, n-Bu3SnH",N/A,"Nitrogen heterocycles, carbocycles",N/A,N/A,N/A,N/A,N/A
volume91article2_1_4,"Chiral allenamides, Simmons-Smith reagent",N/A,Optically enriched amido-spiro [2.2] pentanes,N/A,N/A,N/A,N/A,N/A
volume91article2_1_5,"Chiral allenamides, 1-azadienes",N/A,"Aza-sugars, nitrogen heterocycles",N/A,N/A,N/A,N/A,N/A
volume91article2_1_6,"Chiral allenamides, thermal conditions",N/A,"Aza-sugars, nitrogen heterocycles",N/A,N/A,N/A,N/A,N/A
volume91article2_1_7,"γ-substituted allenamides, nitrogen-stabilized oxyallyl cations",N/A,Intramolecular [4π + 3π] cycloaddition products,N/A,N/A,N/A,N/A,N/A
volume91article2_1_8,"N-sulfonyl substituted oxyallyl cations, furans",N/A,Intramolecular [4π + 3π] cycloaddition products,N/A,N/A,N/A,N/A,N/A
volume91article2_1_9,"Allenamides, acidic or thermal conditions",N/A,2-amido-dienes,N/A,N/A,N/A,N/A,N/A
volume91article2_1_10,"Allenamides, 1,3-hydrogen shift",N/A,"Acyclic 2-amido-dienes, 3-amido-trienes",N/A,N/A,N/A,N/A,N/A
volume91article2_1_11,"Allenamides, 6π-electron electrocyclic ring-closure",N/A,Cyclic 2-amido-dienes,N/A,N/A,N/A,N/A,N/A
volume91article2_1_12,"Allenamides, Oppolzer's intramolecular Diels-Alder cycloaddition",N/A,Complex nitrogen heterocycles,N/A,N/A,N/A,N/A,N/A
volume91article2_1_13,"Chiral allenamides, natural product precursors",N/A,Natural products,N/A,N/A,N/A,N/A,N/A
volume91article3_1_1,"2-iodobenzamide, PPh3, CuI, Pd(OAc)2, N,N-dimethylformamide, Et3N, 1-hexyne","19.8 g (80 mmol), 419 mg (1.60 mmol), 152 mg (0.80 mmol), 180 mg (0.80 mmol), 40 mL, 120 mL, 12.0 mL (104 mmol)",2-(1-hexynyl)benzamide,14.4 g,EtOAc,60°C,16 hours,90%
volume91article3_2_1,"2-(1-hexynyl)benzamide, PhI(OAc)2, ethanol","9.02 g (45 mmol), 15.2 g (47 mmol), 7.85 mL",Ethyl 2-butyl-1H-indole-1-carboxylate,9.59 g,"1,2-dichloroethane, ethanol",90°C,"2 hours, 3 hours",87%
volume91article3_3_1,"2-(1-hexynyl)benzamide, PhI(OAc)2, 1,2-dichloroethane, ethanol, p-tolualdehyde, BF3•Et2O","8.04 g (40 mmol), 14.2 g (44 mmol), 100 mL, 4.70 mL (80 mmol), 7.1 mL (60 mmol), 8.25 mL (40 mmol)","Ethyl 3-butyl-4-oxo-2-p-tolyl-3,4-dihydroquinoline-1(2H)-carboxylate",11.39 g,"1,2-dichloroethane, ethanol",90°C,24 hours,78%
volume91article4_1_1,"β-tetralone, tetrahydrofuran, potassium tert-butoxide, N-phenylbis(trifluoromethanesulfonimide)","4.16 mL (4.60 g, 31.5 mmol), 120 mL, 3.53 g (31.5 mmol), 10.7 g (30.0 mmol)","3,4-Dihydronaphthalen-2-yl trifluoromethanesulfonate","7.75-8.09 g (93-97%, 27.8-29.0 mmol)",THF,"-20°C, 0°C","1 hour, 4 hours",93-97%
volume91article4_3_1,"palladium acetate, Xantphos, 2,4,6-trichlorophenyl formate, 3,4-dihydronaphthalen-2-yl trifluoromethanesulfonate, triethylamine","135 mg, 694 mg, 5.41 g, 5.57 g, 3.33 mL","2,4,6-Trichlorophenyl 3,4-Dihydronaphthalene-2-Carboxylate",6.73 g,"toluene, Et2O, H2O, aqueous NaOH solution, brine",Ambient temperature,2 hours,96%
volume91article5_1_1,"dichloro(η5-pentamethylcyclopentadienyl)-rhodium(III) dimer, silver hexafluoroantimonate(V), benzo[h]quinoline, p-dodecylbenzenesulfonyl azide","124 mg (0.20 mmol), 275 mg (0.80 mmol), 3.58 g (20 mmol), 7.36 mL (22 mmol)",N-(Benzo[h]quinolin-10-yl)-4-dodecylbenzenesulfonamide,7.74 g,"1,2-dichloroethane",80°C,12 hours,77%
volume91article6_1_1,"phenyliodo bis(acetate), trifluoroacetic acid, phenylacetylene","6.44 g (20 mmol), 3.06 mL (40 mmol), 2.20 mL (20 mmol)",Phenyl(phenylethynyl)iodonium trifluoroacetate,3.98-4.59 g,DCM,-30 to -35°C,3.5 hours,48-55%
volume91article7_1_1,"Pd(II) acetate, trimethylphosphine, phenylacetylene, ethyl vinyl ketone","0.224 g (1 mmol), 4 mL of 1 M PMe3 solution in toluene (4 mmol), 3.07 g (30 mmol), 6.31 g (75 mmol)",7-Phenyl-6-heptyn-3-one,6.20 g,"deionized water, ethyl ether",60°C,48 hours,66%
volume91article8_1_1,"sodium hydride, THF, 2-tetralone, pivaloyl chloride","6.00 g (150 mmol), 200 mL, 13.4 mL (14.8 g, 100 mmol), 18.6 mL (18.3 g, 150 mmol)","3,4-dihydronaphthalen-2-yl pivalate",22.5 g (98%),THF,Room temperature,30 min,98%
volume91article8_2_1,"iron(II) chloride, NHC ligand, 3,4-dihydronaphthalen-2-yl pivalate, n-HexylMgCl","63.5 mg, 344.8 mg, 11.3 mL, 50.0 mL","3-Hexyl-1,2-dihydronaphthalene",10.3 g,THF,-4.1°C,1.5 hours,96%
volume91article9_1_1,"bis(triphenylphosphine)palladium(II) dichloride, copper(I) iodide, vinyl bromide, triethylamine, phenylacetylene","2.81 g (4.00 mmol), 0.38 g (2.00 mmol), 200 mL, 70.0 mL (500 mmol), 23.0 mL (210 mmol)",3-Buten-1-yn-1-yl-benzene,19.4-22.2 g,tetrahydrofuran,"0°C, room temperature","1 hour at 0°C, 12 hours at room temperature",75-86%
volume91article9_2_1,"bis(1,5-cyclooctadiene)rhodium(I) trifluoromethanesulfonate, (±)-BINAP, phenylglyoxal monohydrate, 1","0.80 g (1.70 mmol), 1.17 g (1.88 mmol), 13.0 g (85.4 mmol), 16.3 g (127.0 mmol)","(±)-(E)-2-Hydroxy-1,3-diphenylhexa-3,5-dien-1-one",19.6 g (74.3 mmol),"1,2-dichloroethane",N/A,40 hours,87%
volume91article9_3_1,"2, DMSO, 2-iodoxybenzoic acid","9.0 g (34.1 mmol), 27 mL, 14.3 g (51.1 mmol)","(±)-Dimethyl-2-((5-hydroxy-4-oxo-3,5-diphenylcyclopent-2-en-1-yl)methyl) malonate",9.93 g (25.2 mmol),water,N/A,15 min,74%
volume91article10_1_1,"4-nitroaniline, diboronpinacol ester, benzoyl peroxide, tert-Butyl nitrite","5.52 g (39.6 mmol), 10.66 g (41.5 mmol), 193 mg (0.77 mmol), 6.17 g (53.8 mmol)","4,4,5,5-Tetramethyl-2-(4-nitrophenyl)-1,3,2-dioxaborolane",7.10-7.32 g,MeCN,22°C,4 hours,72-74%
volume91article11_1_1,"thiourea, benzyl chloride, ethanol","19.1 g (250 mmol), 31.7 g (250 mmol), 250 mL",S-Benzyl Isothiouronium Chloride,57.9-65.7 g,ethanol,reflux,1 hour,quantitative
volume91article11_2_1,"S-benzyl isothiouronium chloride, N-chlorosuccinimide, MeCN, 2 M HCl","50.7 g (250 mmol), 133.5 g (1000 mmol), 400 mL, 70 mL",Phenylmethanesulfonyl chloride,39.4-40.9 g,MeCN,10°C,N/A,83-86%
volume91article12_1_1,"DABSO, DABCO, palladium(II) acetate, tri-tert-butylphosphonium tetrafluoroborate, 3-iodoanisole, 4-aminomorpholine","3.60 g (15.0 mmol), 1.40 g (12.5 mmol), 280 mg (1.25 mmol), 510 mg (1.75 mmol), 3.0 mL (5.85 g, 25.0 mmol), 2.9 mL (3.06 g, 30.0 mmol)",3-Methoxy-N-morpholinobenzenesulfonamide,5.14-5.45 g,"1,4-dioxane, DCM, Et2O, hexane",70°C,16 hours,76-80%
volume91article12_2_1,"DABSO, 3-Methoxyphenylmagnesium bromide, sulfuryl chloride, piperidine","8.4 g (35.0 mmol), 28 mL (28.0 mmol), 2.3 mL (3.78 g, 28.0 mmol), 11.0 mL (9.5 g, 112 mmol)",1-((3-Methoxyphenyl)sulfonyl)piperidine,6.28-6.42 g,"THF, EtOAc","-45°C, room temperature","1.0 h, 5 min, 30 min, overnight",88-90%
volume91article13_1_1,"L-leucine methyl ester hydrochloride, phenylmagnesium bromide","9.10 g (50 mmol), 83 mL (250 mmol)","(S)-2-Amino-4-methyl-1,1-diphenylpentan-1-ol",12.2-12.9 g,"Et2O, NH4Cl, ethyl acetate, 4 M HCl, saturated NaHCO3 solution, water, brine","0-5°C, room temperature","0.5 h, overnight",91-96%
volume91article13_2_1,"L-proline, di-tert-butyl dicarbonate, triethylamine, ethyl chloroformate","6.34 g (55 mmol), 12.5 mL (54.4 mmol), 27.0 mL (194 mmol), 5.0 mL (53 mmol)","(S)-N-[(S)-1-Hydroxy-4-methyl-1,1-diphenylpentan-2-yl]pyrrolidine-2-carboxamide",7.6-8.4 g,"dichloromethane, methanol, HCl, H2O, EtOAc","0°C, room temperature, 50-55°C","1 hour, overnight, 5 hours, 0.5 hours",42-46%
volume91article14_1_1,"(R,R)-Taddol, tetrahydrofuran, triethylamine, phosphorous trichloride, pyrrolidine","2.0 g (4.29 mmol), 75 mL, 2.4 mL (17.2 mmol), 0.39 mL (4.5 mmol), 1.8 mL (21.4 mmol)",Taddol-pyrrolidine phosphoramidite,1.78 g,tetrahydrofuran,"0°C, 23°C",1 hour,73%
volume91article14_2_1,"Dichloromethane, 5-hexenoic acid, 1,8-Diazabicylo[5.4.0]undec-7-ene, Diphenyl phosphoryl azide","50 mL, 10.4 mL, 14.2 mL, 20.4 mL",Pentenyl isocyanate,4.34 g,Hexanes,"0°C, 50°C, 55°C",3 hours,45%
volume91article14_3_1,"Chlorobis(ethylene)rhodium(I) dimer, Taddol-pyrrolidine phosphoramidite, pentenyl isocyanate, 4-ethynylanisole","58 mg (0.15 mmol), 170 mg (0.3 mmol), 3.33 g (30 mmol), 6.0 g (45 mmol)","(R)-5-(4-Methoxyphenyl)-2,3,8,8a-tetrahydroindolizin-7(1H)-one",6.26 g,toluene,110°C,36 hours,86%
volume91article15_1_1,"acetonitrile, benzylamine, (chloromethyl)trimethylsilane","500 mL, 43.7 mL (42.9 g), 27.9 mL (24.5 g)",N-Benzyl-1-(trimethylsilyl)methanamine,21.0-26.1 g,N/A,84°C,15.5 hours,54-67%
volume91article15_2_1,"anhydrous magnesium sulfate, p-toluenesulfonic acid, dichloromethane, trifluoroacetaldehyde methyl hemiacetal, N-Benzyl-1-(trimethylsilyl) methanamine","12.0 g, 860 mg, 45 mL, 41.9 mL, 21.9 mL","N-Benzyl-2,2,2-trifluoro-1-methoxy-N-((trimethylsilyl)methyl)ethan-1-amine",23.9-24.3 g,EtOAc/hexane,55°C,2 hours,78-80%
volume91article15_3_1,"N-Benzyl-2,2,2-trifluoro-1-methoxy-N-((trimethylsilyl)methyl)ethan-1-amine, ethyl acrylate, trimethylsilyl trifluoromethanesulfonate","12.8 g (41.9 mmol), 3.8 mL (3.5 g, 35.0 mmol), 1.3 mL (1.6 g, 7.0 mmol)",Ethyl 1-benzyl-trans-5-(trifluoromethyl)pyrrolidine-3-carboxylate,3.54-4.93 g,dichloromethane,Room temperature,16 hours,34-47%
volume91article16_1_1,"(S)-2-(diphenyl-(trimethylsilyloxy)methyl)pyrrolidine, H2O, benzoic acid, 3-methylbutanal, 1,4-naphthoquinone, EtOH, DMAP, Et3N, acetic anhydride","0.50 g (1.52 mmol), 1.5 mL, 0.093 g, 8.2 mL, 2.408 g, 8.2 mL, 0.183 g, 5.3 mL, 3.6 mL","(2S,3R)-3-isopropyl-2,3-dihydronaphtho[1,2-b]furan-2,5-diyl diacetate",3.79 g,"EtOH, CH2Cl2",Room temperature,20 hours,76%
volume91article17_1_1,"(E)-4-phenyl-3-buten-2-one, sodium borohydride, hydrochloric acid","10.00 g (68.4 mmol), 2.59 g (68.5 mmol), 5 mL",4-Phenyl-3-buten-2-ol,10 g,absolute ethanol,4°C - room temperature,50 min,N/A
volume91article17_2_1,"4-phenyl-3-buten-2-ol, [Cp*IrCl2]2, N-chlorosuccinimide","10 g (67.5 mmol), 273 mg (0.342 mmol), 11.2 g (82.1 mmol)",3-Chloro-4-phenylbutan-2-one,14.2 g,"THF, water",Room temperature,18 hours,N/A
volume91article17_3_1,"3-chloro-4-phenylbutan-2-one, thiourea","14.2 g, 5.21 g (68.5 mmol)",5-benzyl-4-methyl-2-aminothiazolium hydrochloride,10.29 g,ethanol,100°C,17 hours,62.4%
volume91article18_1_1,"sodium methoxide, 3Å molecular sieve, n-HexNH2, methyl benzoate","17.7 mg (0.328 mmol), 808 mg, 5.5 mL (41.6 mmol), 4.0 mL (32.1 mmol)",N-Hexylbenzamide,5.42-5.54 g,toluene,55°C,20 hours,82-84%
volume91article18_2_1,"4-CF3-C6H4-OH, BnNH2, (S)-Boc-Leu-OMe, sodium methoxide, activated powder 3 Å molecular sieve","973 mg (6.00 mmol), 2.8 mL (26.1 mmol), 4.95 g (20.2 mmol), 108 mg (2.01 mmol), 530 mg",(S)-tert-Butyl (1-(benzylamino)-4-methyl-1-oxopentan-2-yl)carbamate,5.31-5.47 g,toluene,70°C,99 hours,"82-85% yield, 98% ee"
volume91article19_1_1,"Zinc perchlorate-hexahydrate, magnesium sulfate, dichloromethane, methyl acetoacetate, aniline","1.6 g (4.4 mmol), 10.7 g (88.5 mmol), 35 mL, 9.5 mL (88.5 mmol), 8.1 mL (88.5 mmol)",(Z)-Methyl 3-(phenylamino)but-2-enoate,13.5-13.6 g,dichloromethane,Room temperature,24 hours,80-81%
volume91article19_2_1,"Copper(II) acetate, (Z)-methyl 3-(phenylamino)but-2-enoate, N,N-Dimethylformamide, 3-(trifluoromethyl)benzonitrile","5.40 g (29.7 mmol), 3.80 g (19.8 mmol), 19.8 mL, 7.90 mL (59.4 mmol)",Methyl 5-methyl-1-phenyl-3-(3-(trifluoromethyl)phenyl)-1H-pyrazole-4-carboxylate,5.60-5.68 g,EtOAc,110°C,26 hours,78-79%
volume91article20_1_1,"2-(p-tolyl)propionic acid, thionyl chloride, 4-(methylamino)pyridine, triethylamine","5.70 g (34.7 mmol), 5.1 mL (69.4 mmol), 3.75 g (34.7 mmol), 9.7 mL (69.4 mmol)",N-Methyl-N-(pyridin-4-yl)-2-(p-tolyl)propanamide,7.77 g,"dichloromethane, EtOAc","reflux, 0°C, 25°C","3 hours, 15 hours",88%
volume91article20_2_1,"amide 2, CuCl2, NaOtBu","6.36 g (25.0 mmol), 7.4 g (55.0 mmol), 12.0 g (125.0 mmol)","1,3-Dimethyl-3-(p-tolyl)-1H-pyrrolo[3,2-c]pyridin-2(3H)-one",4.67 g,toluene,reflux,12 hours,74%
volume91article21_1_1,"Zinc bromide, (S)-α,α-diphenylprolinol, tert-butyldimethyl(2-propynyloxy)silane, cyclohexanecarboxaldehyde","17.3 g (76.6 mmol), 25.9 g (100 mmol), 18.9 g (110 mmol), 16.8 g (150 mmol)","(R)-tert-Butyldimethyl(4-cyclohexyl-2,3-butadien-1-yloxy)silane",20.8 g,toluene,130°C,11 hours,N/A
volume91article22_1_1,"β-keto ester-derived enamine, silyl enol ethers, β-dicarbonyls, methyl ketone-derived enol ethers, β-keto carboxylic acid derivatives, β-keto phosphonates",N/A,γ-keto esters,N/A,N/A,N/A,N/A,N/A
volume91article23_1_1,"3-hydroxy-2-naphthoic acid, K2CO3, iodomethane","10.1 g (53.4 mmol), 29.5 g (213.6 mmol), 17.3 mL (277.7 mmol)",Methyl 3-methoxy-2-naphthoate,11.1 g,DMF,40°C,14 hours,96%
volume91article23_2_1,"methyl 3-methoxy-2-naphthoate, bis(cyclooctadiene)nickel(0), tricyclohexylphosphine, toluene, 1,1,3,3-tetramethyldisiloxane","5.13 g (23.7 mmol), 0.33 g (1.18 mmol), 0.66 g (2.37 mmol), 47.5 mL, 4.20 mL (23.8 mmol)",Methyl 2-naphthoate,3.9 g,toluene,110°C,17 hours,89%
volume91article24_1_1,"indium(III) trifluoromethanesulfonate, 1,4-dioxane, toluene, 2-Methyl-1H-indole, 2-Methoxythiophene","360 mg (0.64 mmol), 16 mL, 1.3 mL, 4.20 g (32.0 mmol), 4.02 g (35.2 mmol)",2-Methyl-3-(thien-2-yl)-1H-indole,5.66-5.80 g,"1,4-dioxane, toluene",85°C,5 hours,83-85%
volume91article25_1_1,"2-iodoanisole, phenylacetylene, triethylamine, bis(triphenylphosphine)palladium(II) dichloride, copper(I) iodide","7.02 g (30.0 mmol), 36.0 mmol (3.68 g), 60 mL, 0.6 mmol (0.421 g), 0.3 mmol (0.057 g)",2-(Phenylethynyl)anisole,6.19-6.24 g,EtOAc,Room temperature,3 hours,99%
volume91article25_2_1,"2-(phenylethynyl)anisole, iodine","5.15 g (24.7 mmol), 12.6 g (49.6 mmol)",3-Iodo-2-phenylbenzofuran,6.85-6.88 g,dichloromethane,room temperature,5 hours,87%
volume91article26_1_1,"furfuryl alcohol, meta-chloroperoxybenzoic acid","140 g (1.40 moles), 315 g (1.36 moles)","5-Oxo-5,6-dihydro-2H-pyran",96-98 g,"dichloromethane, isopropyl alcohol, heptane","0-5°C, ambient temperature","1 hour, overnight",62-63%
volume91article26_2_1,"lactol 2, tert-amyl-alcohol, benzoic anhydride, 4-dimethylaminopyridine","100 g (0.876 moles), 700 mL, 243 g (1.05 moles), 3.3 g (26.3 mmoles)","5-Oxo-5,6-dihydro-2H-pyran-2-yl benzoate",142-144 g,tert-amyl-alcohol,20-23°C,1 hour,74-75%
volume91article26_3_1,"benzoate 3, toluene, lipase from Candida rugosa (Lipase MY), water, n-butanol, tert-amyl alcohol, heptane","125 g (0.573 moles), 1 L, 12.5 g (10 weight%), 6.25 g, 125 mL, 500 mL, 125 mL","(S)-5-Oxo-5,6-dihydro-2H-pyran-2-yl benzoate",44-46 g,toluene,40°C,6.5 hours,35-37% >99%ee
volume91article27_1_1,"sorbic acid, dichloromethane, oxalyl chloride, DMF, tert-butyl alcohol, tetrahydrofuran, n-Butyllithium, H2O, ethyl acetate, brine, Na2SO4","18.5 g (165 mmol), 150 mL, 28.3 mL (330 mmol), 3 drops, 12.2 g (165 mmol), 150 mL, 114 mL (165 mmol), 300 mL, 150 mL, 100 mL, 100 mL, 40 g","tert-Butyl (2E,4E)-2,4-hexadienoate",26.4-26.7 g,"dichloromethane, tetrahydrofuran",Room temperature,2 hours,95-96%
volume91article27_2_1,"iron(II) chloride, tert-butyl (2E,4E)-2,4-hexadienoate, phenylmagnesium bromide","1.01 g (8.0 mmol), 13.5 g (80.0 mmol), 144 mL (144 mmol)",tert-Butyl (Z)-5-phenyl-3-hexenoate,16.5-16.6 g,tetrahydrofuran,-45 to -30°C,4 hours,84%
volume91article28_1_1,"4-Acetamidobenzenesulfonyl azide, methyl phenylacetate, 1,8-diazabicyclo[5.4.0]undec-7-ene","38.9 g (162 mmol), 18.6 mL (19.9 g, 132 mmol), 23.8 mL (24.0 g, 158 mmol)",Methyl phenyl diazoacetate,17.2 g (74%),acetonitrile,Room temperature,16 hours,74%
volume91article28_2_1,"rhodium(II) acetate dimer, trimethylsilylacetylene, 1","245 mg (0.555 mmol), 68.8 mL (48.2 g, 490 mmol), 19.5 g (111.0 mmol)",Methyl 1-phenyl-2-trimethylsilylcycloprop-2-ene carboxylate,18.7 g,N/A,Room temperature,20 h + 5 h,69%
volume91article28_3_1,"2, DIBAL-H","18.7 g (76.0 mmol), 269 mL (269 mmol)",3-Hydroxymethyl-3-phenyl-2-trimethylsilylcyclopropene,14.4 g,THF,-78°C,"4 hours, 2 hours",87%
volume91article28_4_1,"racemic 3, methanol, potassium carbonate","14.4 g (65.9 mmol), 290 mL, 92.2 g (667 mmol)",3-Hydroxymethyl-3-phenylcyclopropene,8.65 g,N/A,36°C,3 hours,90%
volume91article29_1_1,"sodium formate, 2-acetyl furan, CH2Cl2, cetyltrimethylammonium bromide, (R)-Ru(η6-mesitylene)-(S,S)-TsDPEN","55.0 g (0.801 mol), 16.4 mL (18.1 g, 0.163 mol), 2 mL, 5.9 g, 304 mg",(S)-1-(Furan-2-yl)ethanol,16.7 g,deionized water,room temperature,24 hours,N/A
volume91article29_2_1,"crude furan alcohol (2), NaHCO3, NaOAc•3H2O, N-bromosuccinimide","16.57 g (0.148 mol), 24.85 g (0.296 mol), 20.2 g (0.148 mol), 27.97 g (0.156 mol)","(2S, 6R)-6-Hydroxy-2-methyl-2H-pyran-3(6H)-one",N/A,THF/H2O,1.2°C - 10°C,2 hours,N/A
volume91article29_3_1,"diastereomeric allylic alcohols, (Boc)2O, DMAP","24.2 g (0.148 mol), 74.25 g (0.273 mol), 1.82 g","tert-Butyl ((2S,6S)-6-methyl-5-oxo-5,6-dihydro-2H-pyran-2-yl) carbonate, tert-butyl ((2R,6S)-6-methyl-5-oxo-5,6-dihydro-2H-pyran-2-yl) carbonate","13.02 g, 5.23 g",DCM,-67.2°C to 7.2°C,"6 hours, 3 hours, 1 hour",51%
volume92article1_1_1,"2-naphthaldehyde, vinylmagnesium chloride","4.69 g (30.0 mmol), 20.6 mL (33.0 mmol)",1-(Naphthalen-2-yl)prop-2-en-1-ol,5.23-5.35 g,THF,"-78°C, 0°C","1 hour, 30 minutes",95-97%
volume92article1_2_1,"(R)-(+)-1,1′-bi(2-naphthol), phosphorus trichloride, N,N-dimethylformamide, 5H-dibenz[b,f ]azepine, n-Butyllithium","2.29 g (8.0 mmol), 10.5 mL, 19 µL, 1.70 g (8.80 mmol), 5.50 mL","(R)-(−)-(3,5-Dioxa-4-phospha-cyclohepta[2,1-a;3,4-a']dinaphthalen-4-yl)-dibenzo[b,f]-azepine",2.96-3.07 g,THF,"50°C, -78°C","30 min, 1 h, 12 h",73-75%
volume92article1_3_1,"bis(1,5-cyclooctadiene)diiridium dichloride, (R)-L, 1-(Naphthalen-2-yl)prop-2-en-1-ol, potassium trans-styryltrifluoroborate, tetrabutylammonium bromide, potassium hydrogen difluoride, trifluoroacetic acid","0.725 g (1.08 mmol), 2.19 g (4.32 mmol), 4.97 g (27.0 mmol), 8.51 g (40.5 mmol), 0.87 g (2.7 mmol), 3.16 g (40.5 mmol), 5.17 mL (7.70 g, 67.5 mmol), 5 mL","(S,E)-2-(1-Phenylpenta-1,4-dien-3-yl)naphthalene",5.74 g,"1,4-dioxane",N/A,6 hours,79%
volume92article2_1_1,"aluminum powder, HgCl2, propargyl bromide, trimethyl orthoformate","6.56 g (243 mmol), 0.220 g (0.810 mmol), 25.1 g (211 mmol), 17.9 mL (17.2 g, 162 mmol)","4,4-Dimethoxybut-1-yne",14.3-14.6 g,Et2O,"reflux, -73°C","10 min, 1.5 h, 15 min, 45 min",77-79%
volume92article3_1_1,"borane-methyl sulfide complex, (-)-(α)-pinene","8.2 mL (6.47 g, 80.1 mmol), 25.5 mL (22.3 g, 160.2 mmol)",(+)-(Diisopinocampheyl)borane,10.2-12.1 g,tetrahydrofuran,0°C,46 hours,45-52%
volume92article4_1_1,"(lIpc)2BH, diethyl ether, 4-Acryloylmorpholine, Hydrocinnamaldehyde, THF, methanol, pH 7 potassium phosphate buffer","13.5 g (47.06 mmol), 190 mL, 6.5 mL (7.31 g, 51.76 mmol), 5.3 mL (5.37 g, 40.00 mmol), 135 mL, N/A, N/A","(2R, 3S)-3-Hydroxy-2-methyl-1-morpholino-5-phenylpentan-1-one",7.8-8.2 g,"diethyl ether, dry ice/acetone bath","0°C, -78°C, 23°C","2 hours, 14 hours, 6 hours",70-73%
